ep_id,title,season,ep_num,air_date,description,imdb_rate,show_id
0763006,My Bright Idea,5,16,28 Mar 2006,"Turk has some wonderful news for Carla... she's finally pregnant! However, Turk decides to hold off on telling Carla after J.D. persuades him to take advantage of this opportunity to pull off the ""world's greatest surprise"". Meanwhile, J.D. plants a tracker on the Janitor, and Dr. Cox and Elliot get into a nasty fight.—Alex",8.4,0285403
0786613,My Chopped Liver,5,17,04 Apr 2006,"When J.D. rearranges his schedule to allow himself more time with Turk, Turk secretly resents hanging out with J.D. because it interferes with his own ""Turk Time."" Meanwhile, Cox and Jordan go on a double date with Elliot and Keith, and Carla covers for Kelso at work as he grieves for his dead dog. Later, a patient almost dies after giving up part of his liver for his brother, and the hospital staff learns about making sacrifices for the people they really care about.—Alex",8.0,0285403
0787406,My New Suit,5,18,11 Apr 2006,"J.D.'s brother Dan pays a surprise visit, during which he's disappointed to learn that Elliot isn't into him like J.D. had suggested. Elsewhere, Turk slips up when he confides to J.D. the top secret baby names Carla has chosen.—Alex",7.8,0285403
0787404,His Story III,5,19,18 Apr 2006,"The hospital is seen from the perspective of The Janitor, who's out to prove he can make a difference after getting rid of J.D. for the day. Also, Turk sees his ""blackness"" called into question by Dr. Cox, and Elliot's intern's mistakes begin to frustrate her.—Alex",8.5,0285403
0796524,My Lunch,5,20,25 Apr 2006,"The Sacred Heart Staff, under the leadership of Dr. Cox, works to keep three patients who need transplants alive. Meanwhile, J.D. runs into ex-patient Jill Tracy, who he finds extremely annoying, and Carla and Elliot pry into Todd's personal life, but Turk warns them to leave it alone.—Alex",9.6,0285403
0794967,My Fallen Idol,5,21,02 May 2006,"Dr. Cox, full of guilt over the deaths of several patients he treated, shows up to work drunk and is forced to take a leave of absence, and everyone but J.D. is quick to rally around Dr. Cox in his time of need.—Alex",9.2,0285403
0794966,"My Déjà Vu, My Déjà Vu",5,22,09 May 2006,"Elliot works to rebuild Dr. Cox's confidence when he returns to Sacred Heart. Meanwhile, Turk pays for being insensitive to Carla during her pregnancy, and J.D. has feelings of deja vu.—Alex",7.9,0285403
0790331,My Urologist,5,23,16 May 2006,"J.D. challenges a urologist's assessment on a consult for a patient who might need a risky surgical procedure, feeling that she's playing it safe professionally and personally, since he also starts to fall for her. Along the same lines, Elliot considers breaking up with her boyfriend/intern Keith for being too weak, especially when he's being picked on by Dr. Cox.—Alex",8.0,0285403
0805126,My Transition,5,24,16 May 2006,"Smitten, J.D. tries to plan a perfect date with Kim on their night off, but Elliot gets in the way. Meanwhile, Dr. Cox and Jordan celebrate a milestone in their young son's life. Later, baby fever sweeps the hospital as the staff tries to pick a name for Turk and Carla's expected baby, but no one could guess who at Sacred Heart has to sweat out a pregnancy next.—Alex",8.4,0285403
0864026,My Mirror Image,6,1,30 Nov 2006,"In the sixth season opener, J.D. deals with the news that he's going to be a father, Dr. Cox worries about how his anger is going to affect his offspring, and The Janitor wonders whether his personal vendetta against J.D. is a waste of time. Also, Elliot decides she too wants children.—Alex",8.0,0285403
0865242,My Best Friend's Baby's Baby and My Baby's Baby,6,2,07 Dec 2006,J.D. and Kim start contemplating about their future and their baby's future.,8.1,0285403
0851853,My Coffee,6,3,14 Dec 2006,"Carla is finding the decision to return to work after having the baby tough. Elliot treats another doctor, which is always tough going. JD and Kim try to figure out how much they have in common.",7.8,0285403
0922244,My House,6,4,04 Jan 2007,"Kim (J.D.'s girlfriend) has been offered a position St. Louis and is still undecided if she should take it as this job would separate her and J.D. for four months. Although J.D. claims that he fully supports either decision, he acts as the super-nice boyfriend so that she will not leave him. Turk tries to convince Carla to leave the hospital because he has to surrender his paycheck back to Dr. Kelso in order to cover the hospital expenses. Dr. Cox discovers that one patient has an orange skin color - an unsolved medical mystery since Dr. Cox cannot think of anything that turns the epidermis orange. Dr. Kelso punishes Elliot for taking the new job as a private practitioner by ignoring her. She takes her frustration out on Turk, who she thinks is not supportive enough. Meanwhile, no one notices that Carla suffers from post-partum depression.—B. Tenbergen aka nanoprobe19",8.1,0285403
0900728,My Friend with Money,6,5,11 Jan 2007,"Carla is still struggling with postpartum depression, Cox and janitor take advantage of the new hospital luxury suite, and Elliot has to deal with being called a private-practice ""sellout.""",7.7,0285403
0937129,My Musical,6,6,18 Jan 2007,"A patient hears singing from everyone, turning Sacred Heart into a musical extravaganza. Meanwhile, Elliot determines whether or not J.D. should move in with her, and Carla determines whether or not to go back to work.",8.9,0285403
0884666,His Story IV,6,7,01 Feb 2007,Dr. Kelso's thoughts narrate this episode in which he takes a special interest in a patient who is an Iraqi War veteran. The presence of the veteran brings about a political debate amongst the staff regarding the War.,8.1,0285403
0942765,My Road to Nowhere,6,8,08 Feb 2007,"Turk convinces J.D. that he needs to go to Tacoma for Kim's first ultra sound -- which results in an impromptu road trip for the Sacred Heart crew. After commandeering Dr. Kelso's new RV Eliot, Carla, Keith, Ted and the Janitor join the father to be on his journey. Meanwhile, Dr. Cox and Jordan face some concern when her ultrasound reveals that their unborn child will need to have surgery.",8.5,0285403
0917951,My Perspective,6,9,15 Feb 2007,"When J.D. develops vasovagal syncope, a condition which results in fainting or blackouts, he finds himself not only having to deal with losing his girlfriend and his apartment, but also his consciousness. Eliot and Turk debate over whose turn it is to take care of the always down on his luck resident, while Carla tries out her new excuse ""I have a baby"". Elsewhere, the Janitor embarks on a cruise vacation...or does he?—NBC TV",8.0,0285403
0968157,My Therapeutic Month,6,10,22 Feb 2007,"J.D. falls for a sexy new physical therapist but because of his unfortunate circumstances he finds it difficult to ask her out. Meanwhile, Turk breaks his arm and Dr. Kelso sends him back to residency where, with the help of Dr. Cox, he realizes that he knows less about actual medicine than he thought he did. Elsewhere, Eliot invites Keith to move in with her, but isn't quite ready to compromise her house rules. All the while Carla provides each of the doctors with guidance while they get over their fear, ignorance and stubbornness.",7.8,0285403
0942764,My Night to Remember,6,11,01 Mar 2007,"While helping a patient regain his memory, the staff at Sacred Heart stir up some memories of their own. J.D., Elliot, Turk, Carla, Dr. Cox, Dr. Kelso and Janitor take a trip down memory lane.",5.3,0285403
0975411,My Fishbowl,6,12,08 Mar 2007,"J.D. and Co. are baffled when they think that Private Dancer has taken too many pills by accident, but it soon becomes clear, causing Elliot to leave a skeleton or two out of her unaccommodating closet. Turk feels guilty when he finds out that an ex-girlfriend of J.D.'s he slept with has died.—born-rock64",7.8,0285403
0987601,My Scrubs,6,13,15 Mar 2007,"Dr. Kelso's friend is admitted in the hospital, but what he doesn't know is that she doesn't have any insurance. He also notices that the staff is stealing scrubs from the hospital. Meanwhile, Carla is being blackmailed by the Janitor.",8.1,0285403
0925636,My No Good Reason,6,14,15 Mar 2007,Elliot tries to get a dying patient's dog in the hospital but Dr.Kelso is still mad at her because she went into private practice.Dr.Cox has to do everything around the house since Jordan had her prenatal surgery and he also gets in an argument with Laverne and tries everything to prove his point.Carla hires a hot nanny and J.D and Turk can't stop looking at her.—nima,8.7,0285403
0954233,My Long Goodbye,6,15,05 Apr 2007,"Laverne was in a car accident and is in a coma. Everyone has a hard time dealing with it. Jordan is having her baby, but Dr. Cox doesn't want everybody knowing about it. J.D is the only one who knows about the birth and is obsessed with becoming the baby's godfather.—nima",9.0,0285403
0952264,My Words of Wisdom,6,16,12 Apr 2007,"After saying goodbye to Nurse Roberts, the Sacred Heart staff institutes some of her lessons into their lives. Though Carla thinks they've all forgotten, Dr. Cox takes time to reflect on his purpose; Elliot opens her heart to Keith; and J.D. and Turk learn compassion.",8.2,0285403
0967251,Their Story,6,17,19 Apr 2007,"In a unique twist, J.D. turns his narrating duties over to Ted, Todd and Jordan -- as this episode focuses on the lives of the supporting players at Sacred Heart Hospital. Ted juggles fantasies in which he has a full head of hair and a reality where he is helping the nursing staff fight for a raise; Todd meets his future son and helps Turk preserve his reputation and Jordan puts aside her knack for causing misery to help Elliot and Keith's relationship.",8.4,0285403
0991334,My Turf War,6,18,26 Apr 2007,"J.D. feels a little left out when Eliot's wild sorority sister, Melody comes to town. Not able to deal with being the third wheel he turns the girls against each other in the hopes that he will once again be Eliot's priority friend and, if he is lucky, that he might get to ""mack"" it with Melody.",7.9,0285403
0991331,My Cold Shower,6,19,03 May 2007,"When Elliot's engagement ring doesn't fit, she feels that the perfect proposal she's always dreamed of is ruined and takes back her yes. To make up for it, Keith lets her plan her dream proposal; Elliot's visiting sorority sister, Melody (guest star Keri Russell), continues to spurn J.D.'s advances; Carla's still not emotionally ready to have sex after having a baby, driving Turk over the edge; J.D. has an epiphany.—lilsnapdragon",8.4,0285403
1008488,My Conventional Wisdom,6,20,10 May 2007,"As Elliot begins to plan her wedding with Keith, J.D. continues to question his true feelings for her. In an attempt to ease his best friend's mind Turk takes him to a surgeon's convention in Phoenix, but the plan backfires when J.D. runs into his ex-girlfriend Kim and comes face to face with the unexpected. Meanwhile, Kelso and his cronies party it up at the convention while unbeknown to him the Janitor takes on the role of Chief of Medicine back at Sacred Heart.",8.4,0285403
0991333,My Rabbit,6,21,17 May 2007,Kim moves in with J.D. in order to raise their child together. J.D. learns from Turk and Dr. Cox that fatherhood changes the way of how to see things. Carla complains to Elliot about her being a control freak when they prepare the bachelorette party.,8.1,0285403
0991332,My Point of No Return,6,22,17 May 2007,"In the season finale, J.D. and Elliot start thinking about their future and if they both made a mistake in not being with each other. The Janitor activates the ""Brain Trust"" to come up with the perfect wedding gift for Elliot.",8.4,0285403
1031511,My Own Worst Enemy,7,1,25 Oct 2007,"In the aftermath of their near-indiscretion, Elliot realizes she doesn't want to be with Keith and J.D. resolves to stop sabotaging himself. Meanwhile, Dr. Cox and Turk find a patient they both like who is in danger of being discharged.",8.1,0285403
1031521,My Hard Labor,7,2,01 Nov 2007,"Kim and JD break up right before their baby is born because he doesn't love her. Turk can't be by JD's side until he finishes a video game, and Perry tries to find another doctor besides himself to give his infant daughter a shot.",7.9,0285403
1031522,My Inconvenient Truth,7,3,08 Nov 2007,J.D's brother Dan returns and delivers a few home truths to his little brother.,7.7,0285403
1031523,My Identity Crisis,7,4,15 Nov 2007,"Turk tries to assure a worried Carla that their daughter will acknowledge her Latin heritage. The Janitor challenges J.D. to identify everyone in the hospital, when it is discovered that he uses nicknames, because he doesn't know the people's actual names.—Anonymous",7.8,0285403
1031524,My Growing Pains,7,5,29 Nov 2007,"The Sacred Heart staff has to deal with their inner child, when J.D. and Turk remember their first prank, Dr. Cox has a ten year old Leukemia patient and Dr. Kelso celebrates his birthday.",7.9,0285403
1031525,My Number One Doctor,7,6,06 Dec 2007,"Though Elliot boasts that through private practice she gets to get to know her patients, nobody seems to care. Carla is amazed at how the Janitor was able to score such an attractive girlfriend.",8.0,0285403
1031526,My Bad Too,7,7,10 Apr 2008,J.D.'s teenage burn patient gives him a hard decision to make when he wants to go to his high school graduation.,7.7,0285403
1031527,My Manhood,7,8,17 Apr 2008,"When Dr. Kelso tells the Janitor that nobody cares what he thinks, he starts a newspaper called ""The Janitorial"" to prove him wrong. J.D. and Turk fight over their manhood issues, while Dr. Kelso is too proud to ask for help about one of his problems.—Anonymous",7.8,0285403
1031528,My Dumb Luck,7,9,24 Apr 2008,"Carla and Elliot try to round up support to fight against Dr. Kelso's forced retirement, but they aren't getting many takers. J.D. and Turk accidentally figure out one of Dr. Cox's patient's mystery ailments.",8.5,0285403
1031512,My Waste of Time,7,10,01 May 2008,"Elliot and J.D. discover a major change in their relationship, when they spend time together looking for a former patient.",7.8,0285403
1031513,My Princess,7,11,08 May 2008,Dr. Cox tells his son the story about a typical day at Sacred Heart in the form of a bedtime fairy tale.,8.0,0285403
1031516,My Jerks,8,1,16 Mar 2010,"The new chief of medicine turns out to be as callous as Dr. Kelso, J.D. gives up on his intern class after they let him down, and Eliot is too self-absorbed to realize that Keith is still hurt from their breakup.",8.0,0285403
1031515,My Last Words,8,2,06 Jan 2009,"J.D. and Turk skip ""steak night"" to hang out with a dying patient who has no next of kin.",9.3,0285403
1224484,My Saving Grace,8,3,13 Jan 2009,"Dr. Cox grudgingly asks for Dr. Kelso's assistance in getting rid of Dr. Maddox, and Carla tries to get a troublesome intern in line.",7.7,0285403
1031517,My Happy Place,8,4,13 Jan 2009,"J.D. and Elliot begin contemplating whether they're back together, or whether they even want to consider going down that road. Meanwhile, Dr. Cox's mistrust of surgeons reaches the tipping point for Turk.",8.1,0285403
1031518,My ABC's,8,5,27 Jan 2009,"J.D., Elliot, and Dr. Cox all choose the intern that they will take under their wing for the year, only to be sorely disappointed by each of their choices.",8.2,0285403
1031519,My Cookie Pants,8,6,27 Jan 2009,"Dr. Cox is up for the Chief of Medicine position, but he's not sure if he wants it. Meanwhile, J.D. confronts his intern about her callousness toward patients, and Elliot asks for Turk's help in her love life with J.D..",8.1,0285403
1031520,My New Role,8,7,03 Feb 2009,"Dr. Cox has trouble adjusting to his new job as Chief of Medicine, and Carla gets in trouble with the other nurses because of her relationship with the doctors.",7.8,0285403
1049305,My Lawyer's in Love,8,8,03 Feb 2009,"Dr. Cox has trouble delegating authority in his new position, and Ted falls in love with a singer at the hospital.",8.3,0285403
1370703,My Absence,8,9,10 Feb 2009,"Elliot misses J.D. while he is away. Turk announces that he and Carla are having a second baby, but nobody seems to care. Dr. Cox begins to wonder if Carla's attitude toward her job and her patients has changed.",7.5,0285403
1372678,My Comedy Show,8,10,10 Feb 2009,"J.D. and Turk direct the intern comedy show, but are mortified to discover that the biggest joke of the night is at their expense. Meanwhile, Elliot tries to get Denise to hang out with the other interns.",7.6,0285403
1385813,My Nah Nah Nah,8,11,18 Mar 2009,"Turk is inspired to perform an experimental procedure on a paralyzed teen by a story on SportsCenter, Jordan is mad that Perry is wearing a wedding band, and the janitor thinks his new relationship is in trouble.",7.5,0285403
1385807,Their Story II,8,12,25 Mar 2009,"While Turk becomes jealous of J.D. because of his new position of power at Sacred Heart, some of the interns share their stories and experiences.",7.6,0285403
1385805,My Full Moon,8,13,01 Apr 2009,Elliot and Turk are left with four cocky interns and a number of difficult patients on the night of a full moon.,7.7,0285403
1385814,My Soul on Fire: Part 1,8,14,08 Apr 2009,"Everybody goes to the Bahamas to surprise the Janitor and Lady and attend their wedding. While there, J.D., Turk, and Dr. Cox come to the realization that their relationships are in trouble.",7.9,0285403
1385815,My Soul on Fire: Part 2,8,15,15 Apr 2009,"As Janitor and Lady's wedding approaches, J.D., Dr. Cox, and Turk try to address the issues that are hurting their relationships.",8.2,0285403
1385804,My Cuz,8,16,22 Apr 2009,"JD and Elliot are disturbed when Kim and Sean begin dating, and JD's son appears to like Sean more than him. Meanwhile, Dr. Cox has reservations about promoting Turk to Chief of Surgery, and Kelso admits himself into the hospital.",7.7,0285403
1385803,My Chief Concern,8,17,05 May 2009,J.D. is mad at Turk when he overrules him on a medical decision in his new role as chief surgeon. But did he do it just because J.D. is moving away to be close to his son and taking a new job at another hospital?,8.1,0285403
1385811,My Finale: Part 1,8,18,06 May 2009,"It's JD's last day at Sacred Heart, but the day is not the special one that he had envisioned and hoped for.",9.1,0285403
1385812,My Finale: Part 2,8,19,06 May 2009,"J.D. continues his last day at Sacred Heart, and tries to hold out hope for a great sendoff.",9.7,0285403
1500054,Our First Day of School,9,1,01 Dec 2009,"J.D., Turk, Drs. Cox and Kelso and Intern Denise return to Sacred Heart to teach med school while new med students Lucy, Drew, Cole and Maya are put through the ringer on their first day of school.—ABC Publicity",6.5,0285403
1546705,Our Drunk Friend,9,2,01 Dec 2009,"Lucy learns a hard lesson about what it takes to be a doctor. Meanwhile J.D. and Turk spot a potential love connection between Denise and the new med student Drew, as they play matchmakers with a little bit of help from Dr. Kelso.—ABC Publicity",6.5,0285403
1546707,Our Role Models,9,3,08 Dec 2009,J.D. and Drew learn a tough lesson in mentoring when Dr. Cox and Lucy show them that sometimes the student is the teacher.—ABC Publicity,6.5,0285403
1546706,Our Histories,9,4,15 Dec 2009,"J. D. and Turk show up in costume at a med student's party. Meanwhile, Kelso bids a fond farewell to Ted and Gooch.",6.6,0285403
1568221,Our Mysteries,9,5,22 Dec 2009,"JD spends his final day as a teacher trying to find out who gave him a negative review, Lucy looks for a ""blood buddy,"" and Dr. Cox tries to convince Denise that Drew has taken charge of their relationship.",6.2,0285403
1571101,Our New Girl-Bro,9,6,01 Jan 2010,"While Turk struggles to find a replacement best friend, Elliott offers some sound advice and guidance to an over-worked and exhausted Lucy.",6.1,0285403
1571324,Our White Coats,9,7,05 Jan 2010,"Cole reveals Drew's most embarrassing moment when Drew beats him out as the speaker at the white coat ceremony, while Denise turns to Turk and Eliot for more relationship advice.",6.3,0285403
1571100,Our Couples,9,8,05 Jan 2010,"Lucy struggles to acknowledge that she likes Cole, Dr. Cox and Dr. Turk's rivalry is put aside for a gravely ill patient, and Denise plays a prank on the security guards at the hospital.",5.9,0285403
1571102,Our Stuff Gets Real,9,9,12 Jan 2010,"J.D. and Elliot's sex life disappears as they get closer to the birth of their child, Dr. Cox refuses to sign his will after a patient dies, and Lucy is terrified of cutting a familiar cadaver for a group exam.",6.5,0285403
1571322,Our True Lies,9,10,19 Jan 2010,"Dr. Cox tries to find out which member of Lucy's study group cheated on a test, Drew gets in trouble when he tells Denise he loves her and then makes the situation worse, and a patient irrationally chooses surgery over treatment.",6.3,0285403
1564292,Our Dear Leaders,9,11,26 Jan 2010,"Turk is jealous when he is upstaged by a talented visiting surgeon, and the study group falls apart when Dr. Cox removes Drew from the group so that Drew can shadow him.",5.9,0285403
1571323,Our Driving Issues,9,12,10 Mar 2010,"When Cole and Kelso both get negative results back after a few routine tests, they learn the hard way to put their egos in check in order to rein in the support of their so-called friends.—ABC Publicity",6.0,0285403
1568222,Our Thanks,9,13,17 Mar 2010,The med students are thankful when Cole identifies his true calling.,6.1,0285403
6886400,Burnt Food,1,1,25 Sep 2017,The president of San Jose St. Bonaventure Hospital pleads his case to the reluctant board of directors to allow a young doctor with savant syndrome and autism onto their surgical staff.,8.6,6470478
7179006,Mount Rushmore,1,2,02 Oct 2017,"When prejudices about his autism force Shaun to sit on the sidelines at St. Bonaventure, a colleague doesn't hesitate to claim credit for his ideas. Meanwhile, Dr. Murphy is relentless in saving a young girl's life.",8.3,6470478
7375334,Oliver,1,3,09 Oct 2017,"Dr Melendez is fed up with Sean, so sends Sean and Claire to collect a liver transplant for a patient but run into numerous problem along the way. Claire is trying to suss out Sean. Meanwhile Sean cannot workout why he has a fishy feeling about the liver. Yet there is an ethical dilemma at the hospital as to whether the patient deserves the liver or not.",7.8,6470478
7375342,Pipes,1,4,16 Oct 2017,"Dr. Neil Melendez and the team have to wade through legal waters when a husband and wife have to make a life-changing decision about their unborn child. Meanwhile, Dr. Shaun Murphy struggles to adjust to his new environment at home and makes a huge step forward with his colleagues.—ABC",8.1,6470478
7375346,Point Three Percent,1,5,23 Oct 2017,"At St. Bonaventure Hospital, Dr. Shaun Murphy encounters a young patient who looks eerily similar to his deceased brother, Steve. After discovering that the patient's parents have hidden his diagnosis from him, Shaun struggles to understand why the patient doesn't deserve to hear the truth about his own health. Meanwhile, the team can't figure out what keeps triggering their patients' increasingly severe allergic reactions and races to find the cause before another patient dies.—ABC",8.5,6470478
7375350,Not Fake,1,6,30 Oct 2017,"Shaun and Claire devise an experimental procedure capable of saving a young groom's leg and life, but the patient's loved ones must learn to work together. Meanwhile, Jared struggles to connect with a patient whose scars may prove too deep to overcome.",8.4,6470478
7521790,22 Steps,1,7,13 Nov 2017,"Shaun has to confront prejudice from an unlikely source when he takes on the case of a patient with autism, and Dr. Kalu has to learn to accept his limitations as a surgeon.",8.4,6470478
7524390,Apple,1,8,20 Nov 2017,"A robbery at a convenience store, an unforgettable first date and a cold blooded surgeon. A Nazi shooter, attitudes and apologies.",8.3,6470478
7524394,Intangibles,1,9,27 Nov 2017,"As part of St. Bonaventure hospital's international humanitarian program, the team takes on the case of a young boy from the Congo who has severe congenital heart anomalies. Dr. Neil Melendez has doubts about the safety of the procedure, while Dr. Shaun Murphy works out the best course of action. Meanwhile, Murphy's latest encounter with his neighbor Lea has him confused.",7.6,6470478
7536406,Sacrifice,1,10,04 Dec 2017,"Members of the hospital's surgical team are initially impressed with a charming young doctor, but his true character puts one of them in an awkward position at work. Meanwhile, Dr. Glassman feels Dr. Shaun Murphy needs a little more support with his personal life and suggests he meet with a therapist. However, Shaun is determined to show him that he can do it on his own.",8.2,6470478
7536382,Islands: Part One,1,11,08 Jan 2018,"Dr. Marcus Andrews enlists Dr. Neil Melendez on a very sensitive kidney transplant between a pair of twins whose lives intersect in more ways than one. Meanwhile, overwhelmed by Dr. Aaron Glassman's attempts to have him meet with a therapist and the demands at work, Dr. Shaun Murphy decides to take an impromptu trip with his friend Lea and leave everything behind.—ABC",7.8,6470478
7536386,Islands: Part Two,1,12,15 Jan 2018,"The twins suffer complications from their surgery forcing the team at San Jose Boneventure Hospital to make a life-changing decision. Meanwhile, Dr. Shaun Murphy returns to the hospital after his trip with Lea and decides he needs a more permanent change and gives Dr. Aaron Glassman his two weeks' notice.—ABC",8.1,6470478
7557306,Seven Reasons,1,13,22 Jan 2018,"Dr. Shaun Murphy suspects his patient is lying about the reason for her injury and makes a controversial assumption about her motives. Meanwhile, Dr. Neil Melendez's personal life could be affecting his work and, ultimately, his patients lives.—ABC",7.4,6470478
7762884,She,1,14,05 Feb 2018,Dr. Lim proposes a plan to encourage healthy competition between the residents. Dr. Melendez along with Dr. Brown and Dr. Resnick treat a father of twin girls who has appendicitis but complications occur when his the doctors discover he's taken too much extra medication. Morgan and Claire get to know each other's differences and develop a rivalry Dr. Lim along with Dr. Murphy and Dr. Kalu treat a young transgender girl who has testicular cancer. Murphy learns to accept that you aren't confined to the gender you're born with. Doctor Andrews and his wife see a fertility specialist to help with their problems conceiving.—Lunaris,7.1,6470478
7762890,Heartfelt,1,15,26 Feb 2018,"Dr. Shaun Murphy's teenage patient has been confined to her home her entire life due to a rare heart condition. Despite her condition, she has cultivated a large group of friends online and hopes that the surgical team can find a way to give her the life she has always dreamed of having. Meanwhile, a young patient's perfectly matched organ donor is causing a moral dilemma for the parents and the patient.—ABC",7.3,6470478
7762900,Pain,1,16,12 Mar 2018,"When the team treats a patient who has to decide about getting a dangerous surgery that could change his life, the man asks Dr. Murphy what he would do.",7.7,6470478
7762904,Smile,1,17,19 Mar 2018,"Dr. Shaun Murphy questions the need for an elective surgery that will allow his young patient to smile for the first time. Meanwhile, Dr. Claire Brown and Dr. Morgan Reznick discover that their patient lied about her identity.",8.2,6470478
7762906,More,1,18,26 Mar 2018,"The team needs to quickly discover the truth behind a young college student's unexplained injuries before his condition worsens; after losing a prized possession, Shaun's distraction during a surgical procedure may risk more than his job.",8.8,6470478
8242670,Hello,2,1,24 Sep 2018,"Shaun's proposed treatment for a homeless patient puts him and Jared in Andrews' crosshairs. Meanwhile, Claire tries to overcome Melendez' reluctance to do a risky heart operation while Glassman must overcome his personal feelings about his oncologist, Dr. Marina Blaize, and face a difficult decision about his health.",8.1,6470478
8680760,Middle Ground,2,2,01 Oct 2018,"As Shaun pushes back against Dr. Melendez in order to treat a gravely ill hospital janitor and deal with the return of Lea, Dr. Lim risks a lawsuit and her career to help a teenage girl repair the damage caused by an archaic custom. Meanwhile, Dr. Glassman exercises demanding oversight with Dr. Blaize in choosing a doctor for his brain surgery.",8.3,6470478
8707328,36 Hours,2,3,08 Oct 2018,Glassman is recovering from a surgery; Tensions rise in Dr. Melendez's OR; Shaun and Morgan need to get through a surprise 36 hour shift at the ER.,8.2,6470478
8970130,Tough Titmouse,2,4,15 Oct 2018,"Shaun recalls his own past to help an intellectually disabled teenager, while Claire is put between an injured teenage rock climber and her worried parents. Meanwhile, Glassman's post-op hallucinations force him to confront a personal tragedy.",8.0,6470478
8970138,Carrots,2,5,29 Oct 2018,"When a patient suffering from anorexia can't gain the necessary weight needed to survive heart surgery, Claire suggests they perform an experimental surgery which Melendez strongly opposes. Shaun worries Glassman's refusal to walk the hospital floor will keep him from being discharged and tries to persuade him to ambulate. Meanwhile, Shaun and Lea change the terms of their current relationship.",7.9,6470478
8970140,Two-Ply (or Not Two-Ply),2,6,05 Nov 2018,"Morgan and Shaun's indecision on how to treat a young violinist who visits the ER with an infected finger could affect her future in more ways than one. Meanwhile, Lim, Claire and Park can't figure out if their young patient is really ill or looking for attention.",7.9,6470478
8970142,Hubert,2,7,12 Nov 2018,"Lea picks new stuff for her new shared apartment, meanwhile, Shaun struggles to ensure a family conflict does not lead to a failure in the treatment of his patient. Claire, amid her deterioration relation with Dr. Melendez, must respond to her dying-friend's request wisely. Shaun then finds an undebatable fact about Lea's new stuff.—devinoktav",7.7,6470478
9174064,Stories,2,8,19 Nov 2018,"Dr. Shaun Murphy, Dr. Audrey Lim and Dr. Claire Brown's ER patient is forced to reveal a secret to her husband after their treatment caused a complication. Meanwhile, Dr. Neil Melendez, Dr. Morgan Reznick and Dr. Alex Park struggle with a patient whose parents don't believe in vaccination.",7.9,6470478
9248698,Empathy,2,9,26 Nov 2018,"Shaun learns to drive, Dr. Melendez and Dr. Lim are about to see who becomes the head of Surgery, Shaun tries his hand on being empathetic and most important, shocker for Dr. Reznick and Dr.Claire.",8.0,6470478
9272854,Quarantine,2,10,03 Dec 2018,Dr. Murphy and Dr. Lim treat two patients who collapse at the airport and whose symptoms point to an airborne infection causing the hospital to go under quarantine.,8.9,6470478
9389430,Quarantine Part Two,2,11,14 Jan 2019,Dr. Murphy feels overwhelmed by the chaos and noise. Dr. Reznick tries to keep her patients alive and Dr. Lim fights for her life.,8.7,6470478
9477126,Aftermath,2,12,21 Jan 2019,"The staff tries to return to normal after the quarantine. As Dr. Lim recovers from the virus, she and Dr. Melendez must navigate through their new relationship. Dr. Murphy and Dr. Glassman try to relax and recover from their ordeals.",7.8,6470478
9477130,Xin,2,13,28 Jan 2019,"Dr. Murphy, Dr. Reznik and Dr. Kim treat a woman who has autism and a delicate brain condition; Lea and Shaun work to figure out their friendship and roommate status.",7.9,6470478
9452780,Faces,2,14,04 Feb 2019,Dr. Andrews tries to convince a grieving mother to donate her teenage daughters face to another young girl whose face was horribly disfigured in an accident. Shaun spends a vacation day with Dr. Glassman and they end up on a road trip.,8.6,6470478
9442014,Risk and Reward,2,15,18 Feb 2019,The new chief of surgery questions whether to keep Shaun after his blunt honesty with a mother of a critically ill infant.,8.1,6470478
9660058,Believe,2,16,25 Feb 2019,"The new chief of surgery, Dr. Jackson Han, believes Dr. Shaun Murphy is a liability more than an asset and works to keep him out of the operating room permanently.",7.9,6470478
9660060,Breakdown,2,17,04 Mar 2019,"Dr. Murphy is desperate to join the team on a dangerous procedure involving a tumor removal. However, having been removed from the surgery team by Dr. Han, Shaun must use his talents to help figure out the cause of an infant's injuries.",8.8,6470478
9660062,Trampoline,2,18,11 Mar 2019,"As a barroom fight sends Dr. Shaun Murphy to seek treatment at St. Bonaventure's, Dr. Alex Park and Dr. Audrey Lim disagree over an elderly woman's post-operative symptoms.",8.9,6470478
9739388,Disaster,3,1,23 Sep 2019,Shaun feels his first date with Carly is a disaster. A new bride's life is endangered when Shaun proposes a radical surgery. Dr. Morgan and Dr. Park compete for the chance to lead the operation on an elderly patient.,7.9,6470478
10700400,Debts,3,2,30 Sep 2019,Dr. Marcus Andrews vows to help a good Samaritan who was injured while stopping a sexual assault; Dr. Audrey Lim faces a difficult decision when a young patient's parents suspect that Dr. Neil Melendez made a mistake.,8.1,6470478
10808042,Claire,3,3,07 Oct 2019,Dr. Claire Browne faces complications at home and work as she prepares to lead her first surgery; the staff must treat a fisherman's injuries without damaging his prize catch.,8.4,6470478
10685692,Take My Hand,3,4,14 Oct 2019,A conspiracy theorist questions Dr. Marcus Andrews; Dr. Claire Browne treats a woman whose inability to feel pain is threatening both her marriage and her life; Dr. Shaun Murphy and Dr. Aaron Glassman each face crises in their romantic relationships.,7.8,6470478
